text;claimant;claimDate;claimReview_0_publisher_name;claimReview_0_publisher_site;claimReview_0_url;claimReview_0_title;claimReview_0_reviewDate;claimReview_0_textualRating;claimReview_0_languageCode;claimReview_1_publisher_name;claimReview_1_publisher_site;claimReview_1_url;claimReview_1_title;claimReview_1_reviewDate;claimReview_1_textualRating;claimReview_1_languageCode;claimReview_2_publisher_name;claimReview_2_publisher_site;claimReview_2_url;claimReview_2_title;claimReview_2_reviewDate;claimReview_2_textualRating;claimReview_2_languageCode;claimReview_3_publisher_name;claimReview_3_publisher_site;claimReview_3_url;claimReview_3_title;claimReview_3_reviewDate;claimReview_3_textualRating;claimReview_3_languageCode
İDDİA: Çay, yeni koronavirüsün yol açtığı hastalığı (Covid-19) iyileştiriyor.;WhatsApp;;Teyit.org;teyit.org;https://teyit.org/cayin-covid-19-hastaligini-iyilestirdigi-iddiasi/;Çayın Covid-19 hastalığını iyileştirdiği iddiası;2020-03-26T11:46:25Z;YANLIŞ;tr;;;;;;;;;;;;;;;;;;;;;
Video shows the Koran being distributed to people in China after it lifted a ban on the Islamic holy text following the outbreak of the novel Coronavirus.;Social Media users;2020-03-26T11:56:35Z;BOOM;boomlive.in;https://www.boomlive.in/world/coronavirus/did-china-ban-korans-during-the-coronavirus-outbreak-a-factcheck-7376;Did China Ban Korans During The Coronavirus Outbreak? A FactCheck.;2020-03-26T11:56:35Z;False;en;;;;;;;;;;;;;;;;;;;;;
Jio Offering Rs 498 Free Recharge Till March 31, 2020, Due To The Coronavirus Outbreak;Social Media;2020-03-26T10:01:44Z;BOOM;boomlive.in;https://www.boomlive.in/fake-news/india-in-lockdown-no-jio-is-not-offering-a-free-recharge-of-498-7373;India In Lockdown: No, Jio Is Not Offering A Free Recharge Of ₹498;2020-03-26T10:01:44Z;False;en;;;;;;;;;;;;;;;;;;;;;
Videos claim suspected Coronavirus cases found in Gorakhpur and Bareilly;Social media;2020-03-26T10:41:45Z;Boom;boomlive.in;https://www.boomlive.in/fake-news/mock-drill-videos-passed-off-as-police-detaining-suspected-covid-19-patients-7378;Mock Drill Videos Passed Off As Police Detaining Suspected COVID-19 Patients;2020-03-26T10:41:45Z;False;en;;;;;;;;;;;;;;;;;;;;;
भारतीय सेना ने कोरोनावायरस से लड़ने के लिए बाड़मेर राजस्थान में 1,000 बिस्तर वाला एक अस्पताल दो दिनों में बना दिया|;Social media;2020-03-26T09:57:01Z;बूम - Boom;hindi.boomlive.in;https://hindi.boomlive.in/fake-news/social-media-posts-claiming-army-built-1000-bed-quarantine-facility-are-false-7371;सेना ने बाड़मेर में नहीं बनाया 1,000 बेड वाला क्वारंटीन सुविधायुक्त अस्पताल;2020-03-26T09:57:01Z;False;hi;;;;;;;;;;;;;;;;;;;;;
"Joseph Maldonado-Passage, better known as Joe Exotic of ""Tiger King,"" has COVID-19 coronavirus disease.";Multiple Sources;;Snopes.com;snopes.com;https://www.snopes.com/fact-check/joe-exotic-coronavirus/;Does 'Tiger King' Joe Exotic Have Coronavirus?;2020-04-03T08:44:00Z;Mostly False;en;;;;;;;;;;;;;;;;;;;;;
ছবির দাবি আগে ভাগে রাজস্থানে ১০০০ শয্যার হাসপাতাল নির্মাণ করা হয়েছে করোনাভাইরাস মোকাবিলা করতে;Facebook, Twitter & Whatsapp;2020-03-26T08:32:37Z;BOOM;bangla.boomlive.in;https://bangla.boomlive.in/fake-news/social-media-posts-claiming-army-built-1000-bed-quarantine-facility-are-false-7368;সেনাবাহিনীর ১ হাজার কোয়রান্টিন শয্যা তৈরির সোশাল মিডিয়া পোস্টগুলি ভুয়ো | Social Media Posts Claiming Army Built 1000-Bed Quarantine Facility Are False;2020-03-26T08:32:37Z;False;bn;;;;;;;;;;;;;;;;;;;;;
Prince Charles infected with Coronavirus after meeting singer Kanika Kapoor;Facebook and Twitter;2020-03-26T08:04:04Z;BOOM;boomlive.in;https://www.boomlive.in/fake-news/covid-19-photos-of-kanika-kapoor-and-prince-charles-resurface-after-he-tests-positive-7367;Coronavirus: Dated Photos Of Kanika Kapoor Meeting Prince Charles Surface With False Claim;2020-03-26T08:04:04Z;False;en;;;;;;;;;;;;;;;;;;;;;
Says the CDC now says that the coronavirus can survive on surfaces for up to 17 days.;Facebook posts;2020-03-23T00:00:00Z;PolitiFact;politifact.com;https://www.politifact.com/factchecks/2020/mar/26/facebook-posts/theres-no-evidence-covid-19-can-survive-surfaces-1/;There's no evidence COVID-19 can survive on surfaces up to 17 days;;False;en;;;;;;;;;;;;;;;;;;;;;
Image claims that an Italian man committed suicide after losing his entire family to Coronavirus;Facebook pages and WhatsApp;2020-03-26T06:08:12Z;Boom;boomlive.in;https://www.boomlive.in/fake-news/dated-photos-of-a-suicide-in-spain-falsely-linked-to-coronavirus-in-italy-7370;Dated Photos Of A Suicide In Spain Falsely Linked To Coronavirus In Italy;2020-03-26T06:08:12Z;False;en;;;;;;;;;;;;;;;;;;;;;
"""In eight days, we’re doing more [coronavirus] testing than they’ve done in eight weeks,"" referring to South Korea.";Donald Trump;2020-03-24T00:00:00Z;FactCheck.org;factcheck.org;https://www.factcheck.org/2020/03/trumps-faulty-testing-claims/;Trump's Faulty Testing Claims;;Misleading;en;;;;;;;;;;;;;;;;;;;;;
नागपुर में 59 कोरोनावायरस पॉज़िटिव? नहीं, यह ऑडियो क्लिप फर्जी है;whatsapp users;2020-03-26T06:21:27Z;Navbharat Times;navbharattimes.indiatimes.com;https://navbharattimes.indiatimes.com/viral-adda/fake-news-buster/viral-audio-clip-saying-59-new-coronavirus-positive-patients-in-nagpur-fake-38510/;नागपुर में 59 कोरोनावायरस पॉज़िटिव? नहीं, यह ऑडियो क्लिप फर्जी है;2020-03-26T06:21:27Z;false;hi;;;;;;;;;;;;;;;;;;;;;
ব্লগ পোস্টের দাবি করোনাভাইরাসের প্রাদুর্ভাব উহানের প্রাণী বাজরের জৈব-যুদ্ধাস্ত্র ধামাচাপা দিতে সামনে আনা হয়েছে;UfoSpotlight;2020-03-26T04:52:58Z;BOOM;bangla.boomlive.in;https://bangla.boomlive.in/fake-news/false-chinese-intelligence-officer-reveals-coronavirus-is-a-bioweapon-7364;মিথ্যে: চিনা গোয়েন্দা আধিকারিক জানিয়েছেন করোনাভাইরাস একটি জৈব অস্ত্র | False: Chinese Intelligence Officer Reveals Coronavirus Is A Bioweapon;2020-03-26T04:52:58Z;False;bn;;;;;;;;;;;;;;;;;;;;;
US President Trump announces coronavirus vaccine is 'ready';Multiple Sources;2020-03-05T00:00:00Z;AFP Fact Check;factcheck.afp.com;https://factcheck.afp.com/us-president-donald-trump-did-not-announce-coronavirus-vaccine-was-ready;US President Donald Trump did not announce a coronavirus vaccine was 'ready';2020-03-26T03:35:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Photos show Italian hospitals overwhelmed by Coronavirus patients;Social Media;2020-03-26T03:42:56Z;BOOM;boomlive.in;https://www.boomlive.in/fake-news/croatia-earthquake-pics-peddled-as-italy-overwhelmed-with-covid-19-patients-7363;Croatia Earthquake Pics Peddled As Italy Overwhelmed With COVID-19 Patients;2020-03-26T03:42:56Z;False;en;;;;;;;;;;;;;;;;;;;;;
El eucalipto previene y elimina el nuevo coronavirus;Varias fuentes;2020-03-17T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/el-eucalipto-no-previene-o-elimina-el-nuevo-coronavirus-pero-si-ayuda-combatir-sus-sintomas;El eucalipto no previene o elimina el nuevo coronavirus, pero sí ayuda a combatir sus síntomas;2020-03-26T00:08:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
This text message shows the government is monitoring people leaving the house during coronavirus lockdown.;;;Full Fact;fullfact.org;https://fullfact.org/online/coronavirus-government-text/;This text message is not an official government communication;2020-03-26T00:00:00Z;This is not an official government text.;en;;;;;;;;;;;;;;;;;;;;;
వార్తాపత్రికల ద్వారా కూడా కొరోనా వైరస్ వ్యాపిస్తుంది;SOCIAL MEDIA POST;2020-03-23T00:00:00Z;Factly;factly.in;https://factly.in/telugu-the-risk-of-being-infected-with-coronavirus-from-a-newspaper-is-very-low/;వార్తాపత్రికల ద్వారా కొరోనా వైరస్ వ్యాప్తి జరిగే అవకాశాలు చాలా తక్కువ;2020-03-26T00:00:00Z;PARTLY TRUE;te;;;;;;;;;;;;;;;;;;;;;
A branch of Extinction Rebellion tweeted in support of a flyer saying “Corona is the cure. Humans are the disease.”.;;;Full Fact;fullfact.org;https://fullfact.org/online/extinction-rebellion-sticker-coronavirus/;Anyone can make an Extinction Rebellion sticker;2020-03-26T00:00:00Z;Extinction Rebellion says they are not affiliated with the Twitter account.;en;;;;;;;;;;;;;;;;;;;;;
Prince Charles infected with coronavirus after meeting Kanika Kapoor.;Social media users;2020-03-25T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/old-pictures-kanika-kapoor-prince-charles-viral-coronavirus-royal-1659755-2020-03-26;Fact Check: Old pictures of Kanika Kapoor with Prince Charles go viral after coronavirus hits royal family;2020-03-26T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Video of a coronavirus patient struggling to breathe in Karanataka's Mangalore;Social media users;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/covid-19-viral-video-of-patient-gasping-for-breath-is-not-from-india/;COVID-19: Viral video of patient gasping for breath is NOT from India;2020-03-26T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
There are 59 positive Coronavirus cases in Nagpur along with 3 doctors one of whom is on ventilator.;social media users;2020-03-25T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/fact-check-audio-clip-stating-59-positive-coronavirus-cases-in-nagpur-is-fake-1660112-2020-03-26;Fact check: Audio clip stating 59 positive coronavirus cases in Nagpur is fake;2020-03-26T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Mascarillas o tapabocas caseras para protegerse contra el nuevo coronavirus;Varias fuentes;2020-03-18T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/los-tapabocas-hechos-en-casa-son-poco-eficaces-en-la-proteccion-contra-el-covid-19-segun-autoridades;"Los tapabocas hechos en casa son ""poco eficaces"" en la protección contra el COVID-19, según autoridades de salud";2020-03-25T23:26:00Z;Verificamos;es;;;;;;;;;;;;;;;;;;;;;
ఇటలీ లో రోడ్డు మీద చికిత్స పొందుతున్న కొరోనా పేషెంట్ల ఫోటోలు;SOCIAL MEDIA POST;2020-03-24T00:00:00Z;FACTLY;factly.in;https://factly.in/telugu-earthquake-photos-from-croatia-are-shared-as-coronavirus-patients-situation-in-italy/;క్రోయేషియా దేశం లో సంభవించిన భూకంపం ఫోటోలను పెట్టి, 'ఇటలీ లో ప్రస్తుత పరిస్థితి' అని ప్రచారం చేస్తున్నారు;2020-03-26T00:00:00Z;FALSE;te;;;;;;;;;;;;;;;;;;;;;
Image of dead bodies of Coronavirus victims in Italy;SOCIAL MEDIA POST;2020-03-23T00:00:00Z;FACTLY;factly.in;https://factly.in/photos-from-2013-are-falsely-shared-as-dead-bodies-of-coronavirus-victims-in-italy/;Photos from 2013 are falsely shared as 'Dead bodies of Coronavirus victims in Italy';2020-03-26T00:00:00Z;FALSE;en;;;;;;;;;;;;;;;;;;;;;
Dokter Li Wenliang dan rumah sakit di Cina menyarankan minum teh untuk menyembuhkan pasien yang terinfeksi virus Corona Covid-19;Grup-grup WhatsApp;2020-03-25T00:00:00Z;Cek Fakta Tempo - Tempo.co;cekfakta.tempo.co;https://cekfakta.tempo.co/fakta/702/fakta-atau-hoaks-benarkah-dokter-li-wenliang-dan-rs-di-cina-sarankan-minum-teh-bagi-pasien-corona;[Fakta atau Hoaks] Benarkah Dokter Li Wenliang dan RS di Cina Sarankan Minum Teh bagi Pasien Corona?;2020-03-26T00:00:00Z;Keliru;id;;;;;;;;;;;;;;;;;;;;;
Pemerintah Cina menuduh Indonesia menyebarkan virus Corona Covid-19;Kabarberita.site;2020-03-23T00:00:00Z;Cek Fakta Tempo - Tempo.co;cekfakta.tempo.co;https://cekfakta.tempo.co/fakta/701/fakta-atau-hoaks-benarkah-pemerintah-cina-tuduh-indonesia-yang-sebarkan-virus-corona-covid-19;[Fakta atau Hoaks] Benarkah Pemerintah Cina Tuduh Indonesia yang Sebarkan Virus Corona Covid-19?;2020-03-26T00:00:00Z;Sesat;id;;;;;;;;;;;;;;;;;;;;;
A vaccine for the new coronavirus has been created by US scientists and will be ready to use from next Sunday.;Facebook user;2020-03-23T00:00:00Z;Full Fact;fullfact.org;https://fullfact.org/online/coronavirus-vaccine-not-ready/;US scientists have not created a vaccine for the new coronavirus;2020-03-26T00:00:00Z;Whilst there are vaccines in development, it will likely be more than 18 months before they are ready to use. The image and videos accompanying the post are related to Covid-19 diagnostic tests, not vaccines.;en;;;;;;;;;;;;;;;;;;;;;
"Este filme chamado ""Coronavirus"" foi lançado em 2013";Várias fontes;2020-03-22T00:00:00Z;Checamos;checamos.afp.com;https://checamos.afp.com/esta-e-capa-do-filme-coreano-gripe-que-nao-fala-sobre-o-coronavirus;Esta é a capa do filme coreano “A Gripe”, que não fala sobre o coronavírus;2020-03-25T21:26:00Z;Enganoso;pt;;;;;;;;;;;;;;;;;;;;;
Remedio difundido por el presidente de Venezuela Nicolás Maduro dice ser cura para el coronavirus;Nicolás Maduro;2020-03-22T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/segun-expertos-el-remedio-con-sauco-jengibre-pimienta-y-miel-que-difundio-el-presidente-de-venezuela;Según expertos, el “remedio” con saúco, jengibre, pimienta y miel que difundió el presidente de Venezuela no cura el COVID-19;2020-03-25T20:52:00Z;Verificamos;es;;;;;;;;;;;;;;;;;;;;;
Pedro Sánchez El rey Felipe VI copió plagió el discurso del coronavirus;Varias fuentes;2020-03-20T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/ni-felipe-vi-ni-pedro-sanchez-copiaron-un-discurso-de-una-novela-fue-su-autora-la-que-se-inspiro-en;Ni Felipe VI ni Pedro Sánchez copiaron un discurso de una novela, fue su autora la que se inspiró en un texto de 2017 del rey español;2020-03-25T19:39:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
Nigeria has recoorded 472 confirmed cases of novel coronavirus;Multiple Sources;2020-03-22T00:00:00Z;AFP Fact Check;factcheck.afp.com;https://factcheck.afp.com/nigerian-tv-screenshot-472-confirmed-cases-refers-lassa-fever-not-covid-19;Nigerian TV screenshot of '472 confirmed cases' refers to Lassa fever ⁠— not COVID-19;2020-03-25T18:12:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Em nenhum outro país a oposição incluindo a mídia está usando a crise do coronavírus para atacar o governo. Aqui no Brasil não só estão usando como estão torcedo (sic) para ter muitas mortes para poderem usar de palanque político. A oposição ao governo Bolsonaro é muito suja;Frase atribuída ao cantor Gusttavo Lima;2020-03-25T18:39:40Z;Uol;piaui.folha.uol.com.br;https://piaui.folha.uol.com.br/lupa/2020/03/25/verificamos-gusttavo-lima-bolsonaro/;#Verificamos: É montagem tuíte de Gusttavo Lima chamando oposição a Bolsonaro de 'suja' | Agência Lupa;2020-03-25T18:39:40Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
"Putin hace una advertencia a los ""creadores"" del coronavirus";Varias fuentes;2020-03-18T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/putin-no-advirtio-los-paises-que-crearon-el-coronavirus-los-subtitulos-no-corresponden-al-video;Putin no advirtió a los países que “crearon” el coronavirus, los subtítulos no corresponden al video original;2020-03-25T18:05:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
RESULTADO DO CORONAVIRUS NA ITÁLIA;Várias fontes;2020-03-17T00:00:00Z;AFP Checamos;checamos.afp.com;https://checamos.afp.com/esses-caixoes-alinhados-nao-sao-de-vitimas-do-novo-coronavirus-mas-de-migrantes-mortos-na-costa-da;Esses caixões alinhados não são de vítimas do novo coronavírus, mas de migrantes mortos na costa da Itália em 2013;2020-03-25T17:11:00Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
Monje pidiendo en profecía una vacuna contra el corona virus en marzo de 2013 en la Plaza de San Pedro;Varias fuentes;2020-03-21T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/el-video-del-monje-advirtiendo-sobre-el-coronavirus-no-fue-una-profecia-es-de-2020;El video del monje advirtiendo sobre el coronavirus no fue una profecía, es de 2020;2020-03-25T17:49:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
"The television show ""My Secret Terrius"" predicted the 2020 COVID-19 outbreak.";;;Snopes.com;snopes.com;https://www.snopes.com/fact-check/secret-terrius-predict-covid19/;Did the TV Show 'My Secret Terrius' Predict Coronavirus?;2020-04-02T16:59:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
Primer ministro italiano llora porque perdieron lucha contra el coronavirus;;;ColombiaCheck;colombiacheck.com;https://colombiacheck.com/chequeos/este-no-es-el-primer-ministro-de-italia-es-el-presidente-de-brasil;Este no es el primer ministro de Italia, es el presidente de Brasil;2020-03-25T15:37:41Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
Anunciados os primeiros testes bem-sucedidos da vacina contra coronavírus na França;QuerVer;2020-03-25T15:52:17Z;Uol;piaui.folha.uol.com.br;https://piaui.folha.uol.com.br/lupa/2020/03/25/verificamos-testes-vacina-coronavirus/;#Verificamos: É falso que 'testes bem-sucedidos' de vacina contra a Covid-19 foram realizados na França | Agência Lupa;2020-03-25T15:52:17Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
مروحيات عسكرية ترشّ مبيدات ضدّ كورونا في سماء العراق;;;AFP Factual;factual.afp.com;https://factual.afp.com/ar/irak%20sterilizateurs%203-20;السلطات العراقية لم ترشّ مبيدات لفيروس كورونا المستجدّ من الجوّ;2020-03-25T14:20:00Z;خطأ;ar;Semakanfakta;semakanfakta.afp.com;https://semakanfakta.afp.com/ar/irak%20sterilizateurs%203-20;السلطات العراقية لم ترشّ مبيدات لفيروس كورونا المستجدّ من الجوّ;2020-03-25T14:20:00Z;خطأ;ar;;;;;;;;;;;;;;
